ParkingSpotID Timestamp Occupied
Parking_12 1516632545892 1

Parking_11 1516633446184 0

Parking_14 1516633446507 0

Parking_31 1516634041558 0

Parking_05 1516634042389 0

Parking_31 1516634341572 1

Parking_13 1516634342312 0

Parking_13 1516634641645 1

Parking_13 1516634941803 0

Parking_07 1516635841953 0

Parking_31 1516635842576 0

Parking_31 1516636141461 1

Parking_19 1516637342508 0

Parking_04 1516637342086 0

Parking_06 1516637341556 0

Parking_19 1516637940924 1

Parking_31 1516637943000 0

Parking_06 1516637941497 1

Parking_19 1516638242851 0

Parking_31 1516638241366 1

Parking_17 1516638242504 0

Parking_27 1516638241754 0

Parking_06 1516638242152 0

Parking_09 1516638243428 0

Parking_19 1516638843609 1

Parking_29 1516638845373 0

Parking_26 1516638842830 1

Parking_02 1516638844210 0

Parking_15 1516639142360 0

Parking_30 1516639446481 0

Parking_31 1516640641257 0

Parking_32 1516640641860 0

Parking_26 1516640947710 0

Parking_25 1516641246276 0

Parking_26 1516641245047 1

Parking_25 1516641540661 1

Parking_25 1516641842466 0

Parking_08 1516641842829 0

Parking_12 1516643342386 0

Parking_19 1516643942768 0

Parking_18 1516643941942 0

Parking_19 1516644540529 1

Parking_20 1516647548484 0

Parking_19 1516647842056 0

Parking_26 1516650840671 0

Parking_26 1516651140528 1

Parking_26 1516651740943 0

Parking_26 1516652040484 1

Parking_26 1516655043393 0

Parking_26 1516655340400 1

Parking_26 1516661940505 1

Parking_26 1516662242844 0

Parking_26 1516662540410 1

Parking_26 1516664042923 0

Parking_26 1516664341031 1

Parking_26 1516664654297 0

Parking_26 1516664943936 1

Parking_26 1516667642761 0

Parking_26 1516667942636 1

Parking_26 1516677843928 1

Parking_26 1516681145317 0

Parking_10 1516683842936 1

Parking_10 1516684163615 0

Parking_10 1516684442904 1

Parking_32 1516686240520 1

Parking_03 1516687142942 1

Parking_05 1516688345218 1

Parking_14 1516688646148 1

Parking_13 1516688656251 1

Parking_07 1516689245805 1

Parking_12 1516689258605 1

Parking_02 1516689253596 1

Parking_08 1516689843102 1

Parking_32 1516690763477 0

Parking_01 1516691047769 1

Parking_11 1516691357912 1

Parking_32 1516691965400 1

Parking_09 1516692547662 1

Parking_31 1516693168604 1

Parking_30 1516693467924 1

Parking_29 1516694076672 1

Parking_06 1516694658710 1

Parking_16 1516694960128 1

Parking_04 1516694997291 1

Parking_27 1516695039755 1

Parking_07 1516695101239 0

Parking_28 1516695057481 1

Parking_07 1516695285825 1

Parking_25 1516695250004 1

Parking_17 1516695569442 1

Parking_24 1516696460304 1

Parking_23 1516696497583 1

Parking_21 1516696559050 1

Parking_20 1516696909850 1

Parking_19 1516697671102 1

Parking_18 1516802341717 1

Parking_29 1516805231094 0

Parking_24 1516807021871 0

Parking_15 1516807322258 0

Parking_24 1516807320616 1

Parking_13 1516807322000 0

Parking_03 1516807621819 0

Parking_13 1516807921529 1

Parking_31 1516810022285 0

Parking_26 1516810023583 0

Parking_32 1516810022649 0

Parking_13 1516810023043 0

Parking_31 1516810323583 1

Parking_32 1516810324055 1

Parking_14 1516810324839 0

Parking_27 1516810325896 0

Parking_13 1516810322580 1

Parking_26 1516810620458 1

Parking_20 1516810623448 0

Parking_21 1516810625105 0

Parking_18 1516810624490 0

Parking_25 1516811227881 0

Parking_29 1516811226811 0

Parking_01 1516811225031 0

Parking_30 1516811226086 0

Parking_21 1516811220962 1

Parking_27 1516811223596 1

Parking_25 1516811520895 1

Parking_29 1516811523865 1

Parking_23 1516811525880 0

Parking_30 1516811524654 1

Parking_32 1516811830250 0

Parking_14 1516811827547 1

Parking_09 1516811830979 0

Parking_31 1516812122942 0

Parking_32 1516812121981 1

Parking_14 1516812123407 0

Parking_04 1516812722525 0

Parking_10 1516814522363 1

Parking_04 1516814521773 1

Parking_05 1516814521299 1

Parking_07 1516814824605 0

Parking_10 1516814825363 0

Parking_30 1516814824213 0

Parking_21 1516814823433 0

Parking_14 1516814826010 0

Parking_04 1516814826593 0

Parking_05 1516814823827 0

Parking_09 1516814822174 1

Parking_14 1516815121882 1

Parking_09 1516815122699 0

Parking_16 1516815722484 0

Parking_14 1516815722092 0

Parking_17 1516816021785 0

Parking_11 1516817221788 0

Parking_14 1516817221086 1

Parking_19 1516817524961 0

Parking_25 1516817526789 0

Parking_14 1516817822084 0

Parking_24 1516817822486 0

Parking_29 1516818421974 0

Parking_04 1516820221236 1

Parking_27 1516820221932 0

Parking_04 1516820822489 0

Parking_09 1516821120694 1

Parking_06 1516821721147 0

Parking_09 1516821721392 0

Parking_27 1516822320695 1

Parking_27 1516822945450 0

Parking_13 1516823820970 0

Parking_08 1516824421224 0

Parking_25 1516825020444 1

Parking_26 1516825021590 0

Parking_25 1516827420985 0

Parking_26 1516836131938 0

Parking_25 1516838820394 1

Parking_25 1516839721086 0

Parking_25 1516844820422 1

Parking_25 1516845122175 0

Parking_25 1516847520433 1

Parking_25 1516847821191 0

Parking_25 1516848120401 1

Parking_25 1516848721182 0

Parking_25 1516849320637 1

Parking_25 1516849621750 0

Parking_25 1516855320530 1

Parking_25 1516855622727 0

Parking_10 1516856220472 1

Parking_05 1516857421347 1

Parking_05 1516857722408 0

Parking_15 1516859220466 1

Parking_32 1516859820585 1

Parking_14 1516861323886 1

Parking_05 1516861323199 1

Parking_25 1516861920609 1

Parking_25 1516862224093 0

Parking_26 1516862220647 1

Parking_12 1516862526366 1

Parking_02 1516863721056 1

Parking_08 1516864038671 1

Parking_13 1516864039950 1

Parking_31 1516865222016 1

Parking_01 1516865521496 1

Parking_30 1516865522612 1

Parking_29 1516865825505 1

Parking_28 1516865824642 1

Parking_27 1516865824022 1

Parking_06 1516865822099 1

Parking_09 1516865821026 1

Parking_11 1516866122727 1

Parking_28 1516866126954 0

Parking_27 1516866125279 0

Parking_25 1516866721550 1

Parking_31 1516866725587 0

Parking_29 1516866726104 0

Parking_30 1516866724280 0

Parking_32 1516866724873 0

Parking_18 1516866722237 1

Parking_04 1516866723019 1

Parking_31 1516867336487 1

Parking_29 1516867335516 1

Parking_30 1516867335948 1

Parking_32 1516867336884 1

Parking_28 1516867334910 1

Parking_27 1516867334492 1

Parking_03 1516868224099 1

Parking_24 1516868223106 1

Parking_27 1516868225861 0

Parking_22 1516868821806 1

Parking_06 1516868824816 0

Parking_31 1516869426444 0

Parking_26 1516869426888 0

Parking_16 1516869423703 1

Parking_17 1516869423009 1

Parking_27 1516869425607 1

Parking_06 1516869424317 1

Parking_07 1516869722442 1

Parking_31 1516869724512 1

Parking_27 1516869725358 0

Parking_26 1516870048573 1

Parking_20 1516870049399 1

Parking_23 1516870322650 1

Parking_21 1516870323250 1

Parking_26 1516872724283 0

Parking_27 1516872723214 1

Parking_26 1516873020921 1

Parking_24 1516873626401 0

Parking_24 1516873921015 1

Parking_19 1516875121593 1

Parking_19 1516877828546 0

Parking_31 1516879323708 0

Parking_19 1516880521947 1

Parking_31 1516880525548 1

Parking_27 1516883523405 0

Parking_24 1516886523200 0

Parking_21 1516886823441 0

Parking_24 1516886820858 1

Parking_01 1516888623302 0

Parking_04 1516888622936 0

Parking_24 1516889824148 0

Parking_14 1516890724948 0

Parking_24 1516891321955 1

Parking_03 1516891925800 0

Parking_15 1516891924935 0

Parking_01 1516893123521 0

Parking_13 1516893424994 0

Parking_10 1516893722657 0

Parking_18 1516893723474 0

Parking_10 1516894021966 1

Parking_10 1516894322576 0

Parking_12 1516896123977 0

Parking_05 1516896125351 0

Parking_02 1516896124535 0

Parking_13 1516896121750 1

Parking_07 1516896722031 1

Parking_11 1516897021856 0

Parking_16 1516897022480 0

Parking_31 1516897323387 0

Parking_26 1516897321906 0

Parking_24 1516897324044 0

Parking_30 1516897622243 0

Parking_06 1516897622683 0

Parking_30 1516897921802 1

Parking_06 1516897921192 1

Parking_30 1516898222322 0

Parking_17 1516899122505 0

Parking_03 1516899421875 1

Parking_31 1516899422516 1

Parking_26 1516899420704 1

Parking_03 1516899723659 0

Parking_31 1516899724269 0

Parking_26 1516899725151 0

Parking_23 1516899725642 0

Parking_06 1516900321978 0

Parking_20 1516900624102 0

Parking_19 1516901221318 0

Parking_31 1516901521766 1

Parking_30 1516901521188 1

Parking_32 1516901522966 0

Parking_31 1516902123077 0

Parking_30 1516902122118 0

Parking_32 1516902121220 1

Parking_08 1516902422048 0

Parking_26 1516903320728 1

Parking_26 1516903623533 0

Parking_10 1516903922921 0

Parking_22 1516905423093 0

Parking_13 1516906020963 1

Parking_13 1516906621387 0

Parking_25 1516907222092 0

Parking_13 1516907220751 1

Parking_13 1516907521312 0

Parking_25 1516907821834 0

Parking_27 1516907820529 1

Parking_25 1516908120445 1

Parking_27 1516908123037 0

Parking_25 1516908722107 0

Parking_25 1516911420518 1

Parking_07 1516912320927 0

Parking_25 1516912621350 0

Parking_25 1516914120501 1

Parking_25 1516916220411 1

Parking_25 1516916521144 0

Parking_25 1516917720547 1

Parking_25 1516918322201 0

Parking_25 1516919520486 1

Parking_25 1516919821422 0

Parking_25 1516921020464 1

Parking_25 1516921321142 0

Parking_25 1516921620449 1

Parking_25 1516921921335 0

Parking_25 1516922220499 1

Parking_25 1516922521182 0

Parking_25 1516925521461 0

Parking_32 1516940220899 0

Parking_10 1516942320480 1

Parking_25 1516942620441 1

Parking_25 1516942920995 0

Parking_03 1516945620670 1

Parking_15 1516945920774 1

Parking_07 1516946220648 1

Parking_15 1516946222709 0

Parking_15 1516946520753 1

Parking_26 1516947720604 1

Parking_26 1516948022591 0

Parking_14 1516948020914 1

Parking_25 1516948320700 1

Parking_06 1516948620765 1

Parking_25 1516948922938 0

Parking_13 1516948921052 1

Parking_05 1516949220760 1

Parking_26 1516949520617 1

Parking_08 1516950120766 1

Parking_32 1516950121769 1

Parking_13 1516950122896 0

Parking_01 1516950421208 1

Parking_13 1516950421862 1

Parking_13 1516950721327 1

Parking_11 1516951021484 1

Parking_12 1516951021977 1

Parking_09 1516951620772 1

Parking_30 1516951921793 1

Parking_27 1516953121732 1

Parking_25 1516953420848 1

Parking_26 1516954026061 0

Parking_16 1516954320911 1

Parking_20 1516954620870 1

Parking_23 1516955221178 1

Parking_17 1516955520980 1

Parking_31 1516956123053 1

Parking_29 1516956122419 1

Parking_32 1516956124026 0

Parking_31 1516956432467 0

Parking_29 1516956433385 0

Parking_22 1516956430077 1

Parking_32 1516956432080 1

Parking_29 1516956734127 1

Parking_21 1516956731595 1

Parking_15 1516956734703 0

Parking_18 1516956732212 1

Parking_15 1516957045320 1

Parking_19 1516957622307 1

Parking_29 1516957625090 0

Parking_15 1516957624316 0

Parking_08 1516958224115 0

Parking_18 1516958224445 0

Parking_24 1516958221036 1

Parking_05 1516958223162 0

Parking_06 1516958224907 0

Parking_07 1516958226215 0

Parking_23 1516958225304 0

Parking_09 1516958225860 0

Parking_07 1516958523625 1

Parking_08 1516958522952 1

Parking_23 1516958521000 1

Parking_18 1516958521807 1

Parking_04 1516958525126 1

Parking_05 1516958524646 1

Parking_06 1516958524132 1

Parking_09 1516958522463 1

Parking_29 1516958830202 1

Parking_23 1516958830848 0

Parking_15 1516958831452 0

Parking_23 1516959120871 1

Parking_01 1516959123975 0

Parking_15 1516959122465 1

Parking_24 1516959124343 0

Parking_04 1516959124820 0

Parking_02 1516959125230 0

Parking_29 1516959424700 0

Parking_02 1516959423061 1

Parking_31 1516959724829 1

Parking_29 1516959724332 1

Parking_01 1516959723004 1

Parking_24 1516959720889 1

Parking_04 1516959722410 1

Parking_06 1516959725351 0

Parking_23 1516960023632 0

Parking_23 1516960321266 1

Parking_06 1516960621733 1

Parking_23 1516960623830 0

Parking_15 1516961223805 0

Parking_23 1516962123123 0

Parking_23 1516962421057 1

Parking_23 1516963023376 0

Parking_23 1516963320942 1

Parking_23 1516964231560 0

Parking_23 1516966323202 0

Parking_23 1516966623096 1

Parking_24 1516967522922 0

Parking_24 1516968739457 0

Parking_23 1516969023723 0

Parking_24 1516969020755 1

Parking_23 1516969320976 1

Parking_15 1516969623094 0

Parking_24 1516969623665 0

Parking_23 1516969924613 0

Parking_15 1516969922933 1

Parking_24 1516969921025 1

Parking_08 1516970823154 0

Parking_23 1516971420883 1

Parking_01 1516971424033 0

Parking_24 1516971423603 0

Parking_24 1516972021022 1

Parking_03 1516972922423 1

Parking_11 1516972925427 1

Parking_10 1516972924885 1

Parking_15 1516972923425 1

Parking_14 1516972923894 1

Parking_04 1516972921742 1

Parking_12 1516972925887 1

Parking_02 1516972922915 1

Parking_13 1516972924441 1

Parking_23 1516973528213 1

Parking_24 1516974122893 0

Parking_06 1516974123914 0

Parking_09 1516974123361 0

Parking_14 1516974425101 0

Parking_24 1516974720919 1

Parking_23 1516975324035 0

Parking_08 1516976236636 1

Parking_32 1516976239186 0

Parking_06 1516976237292 1

Parking_10 1516977128512 0

Parking_32 1516976546255 1

Parking_15 1516976547133 0

Parking_24 1516977126050 1

Parking_07 1516977723931 0

Parking_23 1516977722770 0

Parking_04 1516977724416 0

Parking_19 1516983122486 0

Parking_11 1516980124685 0

Parking_25 1517020321111 0

Parking_31 1516984022285 0

Parking_08 1516981624370 0

Parking_29 1516983721176 0

Parking_26 1517054820425 0

Parking_23 1516989421828 0

Parking_16 1516979222788 0

Parking_20 1516987920519 0

Parking_17 1516985224396 0

Parking_22 1516984924328 0

Parking_30 1516983721921 0

Parking_32 1517045820976 0

Parking_28 1516984022891 0

Parking_21 1516985222858 0

Parking_18 1516984023361 0

Parking_24 1516980122764 0

Parking_12 1516980123430 0

Parking_05 1516981922181 0

Parking_27 1516984024366 0

Parking_02 1516980724596 0

Parking_06 1516982239044 0

Parking_13 1517047634433 0

Parking_32 1517060822692 0

Parking_32 1517068320685 1

Parking_11 1517077321908 1

Parking_32 1517077325856 0

Parking_11 1517077621696 0

Parking_32 1517077620735 1

Parking_32 1517078221995 0

Parking_32 1517078532089 0

Parking_32 1517078832757 1

Parking_32 1517080325138 0

Parking_27 1517080320545 1

Parking_27 1517080623804 0

Parking_32 1517096822634 1

Parking_25 1517111220560 1

Parking_32 1517111523892 0

Parking_25 1517123231103 0

Parking_25 1517123520610 1

Parking_25 1517124125556 0

Parking_25 1517124439543 1

Parking_03 1517157422935 0

Parking_11 1517171522853 0

Parking_10 1517157423488 0

Parking_25 1517194923850 0

Parking_31 1517150234099 0

Parking_29 1517150232742 0

Parking_26 1517189220709 0

Parking_32 1517163422431 0

Parking_28 1517150232061 0

Parking_15 1517150234718 0

Parking_14 1517150231450 0

Parking_12 1517151722313 0

Parking_13 1517154422165 0

Parking_09 1517145120842 0

Parking_10 1517201880685 1

Parking_03 1517204880557 1

Parking_15 1517205180645 1

Parking_15 1517205487430 0

Parking_15 1517205780887 1

Parking_12 1517207586943 1

Parking_07 1517207585574 1

Parking_08 1517206687288 1

Parking_15 1517206981522 1

Parking_14 1517207586194 1

Parking_05 1517206980985 1

Parking_13 1517207586534 0

Parking_13 1517208180764 1

Parking_32 1517208482522 1

Parking_02 1517208481491 1

Parking_13 1517208483831 0

Parking_25 1517208780602 1

Parking_13 1517208781668 1

Parking_11 1517209390712 1

Parking_25 1517209392475 0

Parking_26 1517209681307 1

Parking_07 1517210283337 0

Parking_25 1517210280921 1

Parking_31 1517210282117 1

Parking_26 1517211183715 0

Parking_30 1517211181722 1

Parking_15 1517211480890 1

Parking_07 1517211787742 1

Parking_26 1517211790320 0

Parking_29 1517212382443 1

Parking_26 1517212080421 1

Parking_23 1517212980899 1

Parking_01 1517212081438 1

Parking_28 1517212982887 1

Parking_24 1517212984801 0

Parking_04 1517212381157 1

Parking_06 1517212681502 1

Parking_19 1517213281562 1

Parking_24 1517213280925 1

Parking_16 1517213581183 1

Parking_22 1517213580791 1

Parking_27 1517213582326 1

Parking_18 1517213881108 1

Parking_20 1517214181567 1

Parking_17 1517214182201 1

Parking_21 1517214181130 1

Parking_09 1517215381351 1

Parking_26 1517216282652 0

Parking_26 1517216580832 1

Parking_04 1517223482042 1

Parking_29 1517224682764 0

Parking_29 1517227683388 1

Parking_10 1517230384428 0

Parking_24 1517230384121 0

Parking_26 1517230683294 0

Parking_24 1517230680759 1

Parking_26 1517230980637 1

Parking_28 1517230982895 0

Parking_18 1517232482819 0

Parking_16 1517234283417 0

Parking_20 1517234283146 0

Parking_03 1517237282715 0

Parking_11 1517239082094 0

Parking_26 1517237885005 1

Parking_15 1517238183786 0

Parking_14 1517235783102 0

Parking_24 1517238480791 1

Parking_04 1517239082531 0

Parking_04 1517239381222 1

Parking_31 1517240583151 0

Parking_25 1517240891462 0

Parking_29 1517241481542 0

Parking_32 1517241481841 0

Parking_29 1517241791487 1

Parking_29 1517242383308 0

Parking_04 1517242685130 0

Parking_23 1517243583676 0

Parking_12 1517243584161 0

Parking_27 1517243586255 0

Parking_27 1517243881528 1

Parking_27 1517244197611 0

Parking_05 1517244481739 0

Parking_13 1517244482888 0

Parking_22 1517244782187 0

Parking_30 1517244783023 0

Parking_02 1517244782667 0

Parking_09 1517244783595 0

Parking_30 1517245391997 1

Parking_19 1517245681788 0

Parking_01 1517245983286 0

Parking_21 1517245981978 0

Parking_22 1517246280515 1

Parking_21 1517246280839 1

Parking_17 1517246881287 0

Parking_06 1517247181683 0

Parking_19 1517247781973 1

Parking_18 1517247782584 1

Parking_17 1517248084868 0

Parking_24 1517248086719 0

Parking_17 1517248381150 1

Parking_08 1517248991038 0

Parking_17 1517248992268 0

Parking_30 1517248988972 0

Parking_17 1517249282371 1

Parking_22 1517249286153 0

Parking_17 1517249580598 0

Parking_18 1517249583016 0

Parking_26 1517250181743 0

Parking_19 1517250784412 0

Parking_26 1517250781454 1

Parking_26 1517251680640 0

Parking_26 1517251980649 1

Parking_26 1517254380790 0

Parking_26 1517256480733 0

Parking_26 1517257680456 1

Parking_26 1517258581167 0

Parking_26 1517259180510 1

Parking_03 1517268481026 0

Parking_25 1517287980614 1

Parking_26 1517287680596 0

Parking_23 1517276881382 0

Parking_25 1517288881814 0

Parking_03 1517291580622 1

Parking_15 1517291581101 1

Parking_15 1517292181865 0

Parking_15 1517292480594 1

Parking_14 1517293380982 1

Parking_09 1517293380460 1

Parking_26 1517293680826 1

Parking_05 1517293681242 1

Parking_26 1517293985954 0

Parking_07 1517294880510 1

Parking_02 1517294881498 1

Parking_13 1517294882516 0

Parking_03 1517295782868 0

Parking_11 1517295782478 1

Parking_10 1517295782198 1

Parking_01 1517295781368 1

Parking_13 1517295781814 1

Parking_10 1517296082271 0

Parking_01 1517296081445 0

Parking_03 1517296080687 1

Parking_10 1517296391554 1

Parking_08 1517296390872 1

Parking_32 1517296391954 1

Parking_26 1517296980394 1

Parking_10 1517297282780 0

Parking_31 1517297281453 1

Parking_13 1517297282508 0

Parking_10 1517297581457 1

Parking_30 1517297581947 1

Parking_32 1517297582936 0

Parking_13 1517297581156 1

Parking_25 1517297880698 1

Parking_29 1517298181583 1

Parking_28 1517298181283 1

Parking_21 1517298480712 1

Parking_25 1517298782484 0

Parking_27 1517298781354 1

Parking_16 1517299080708 1

Parking_01 1517299081780 1

Parking_04 1517299081349 1

Parking_23 1517299380735 1

Parking_19 1517299680727 1

Parking_25 1517299980723 1

Parking_18 1517299981256 1

Parking_17 1517300280955 1

Parking_20 1517300880773 1

Parking_20 1517303883111 0

Parking_19 1517304482725 0

Parking_25 1517304483286 0

Parking_20 1517304480739 1

Parking_13 1517304483664 0

Parking_19 1517304791084 1

Parking_25 1517304790601 1

Parking_24 1517304792823 0

Parking_13 1517304792125 1

Parking_24 1517308982484 0

Parking_24 1517309280643 1

Parking_29 1517310183601 0

Parking_26 1517310183933 0

Parking_26 1517310480689 1

Parking_05 1517310782346 0

Parking_31 1517311683099 0

Parking_25 1517313483083 0

Parking_13 1517313482683 0

Parking_25 1517313791827 1

Parking_04 1517313793514 0

Parking_13 1517313792913 1

Parking_31 1517314082403 1

Parking_04 1517314081185 1

Parking_11 1517316783123 0

Parking_21 1517317081030 1

Parking_29 1517317682697 1

Parking_23 1517317983623 0

Parking_14 1517317983032 0

Parking_23 1517318281074 1

Parking_25 1517318587402 0

Parking_14 1517318882292 1

Parking_25 1517319181152 1

Parking_14 1517319183900 0

Parking_25 1517319784056 0

Parking_26 1517319784579 0

Parking_14 1517319782745 1

Parking_04 1517319781768 1

Parking_25 1517320980733 1

Parking_26 1517321281152 1

Parking_25 1517321880621 1

Parking_26 1517321583126 0

Parking_02 1517321583678 0

Parking_23 1517322183745 0

Parking_06 1517322183203 0

Parking_26 1517322480737 1

Parking_28 1517322482745 0

Parking_01 1517323982249 0

Parking_11 1517324294339 1

Parking_26 1517324295484 0

Parking_26 1517324580862 1

Parking_15 1517324884172 0

Parking_25 1517325184698 0

Parking_25 1517325480621 1

Parking_23 1517325481686 1

Parking_22 1517325482063 1

Parking_13 1517325486215 0

Parking_10 1517325789341 0

Parking_25 1517325787478 0

Parking_23 1517325787967 0

Parking_11 1517326383856 0

Parking_14 1517326383422 0

Parking_13 1517326382474 1

Parking_27 1517326683628 0

Parking_26 1517326985066 0

Parking_14 1517326984810 0

Parking_03 1517326986351 0

Parking_14 1517327581175 1

Parking_07 1517327894447 0

Parking_21 1517327892956 0

Parking_13 1517327892508 1

Parking_04 1517328181818 0

Parking_32 1517328482850 0

Parking_13 1517328791053 0

Parking_25 1517329382255 0

Parking_12 1517329699038 0

Parking_30 1517329697977 0

Parking_08 1517329983369 0

Parking_30 1517329981240 1

Parking_26 1517330580592 1

Parking_25 1517330880902 1

Parking_25 1517331182032 0

Parking_29 1517331182565 0

Parking_29 1517331482273 1

Parking_12 1517331481465 1

Parking_13 1517331481158 1

Parking_14 1517331783217 0

Parking_12 1517331783616 0

Parking_13 1517331781533 0

Parking_25 1517332680535 1

Parking_25 1517332996799 0

Parking_08 1517332996032 0

Parking_22 1517332997759 0

Parking_20 1517333282778 0

Parking_25 1517334480761 1

Parking_25 1517335081710 0

Parking_19 1517335388798 0

Parking_24 1517335390175 0

Parking_21 1517335680849 1

Parking_24 1517335680472 1

Parking_16 1517335981032 0

Parking_21 1517335982303 0

Parking_21 1517336281754 1

Parking_21 1517336582448 0

Parking_29 1517337181701 0

Parking_17 1517337484100 0

Parking_10 1517339280599 1

Parking_26 1517340482688 0

Parking_26 1517340780591 1

Parking_25 1517341080412 1

Parking_25 1517341381043 0

Parking_26 1517341680594 1

Parking_10 1517342881287 0

Parking_10 1517343180880 1

Parking_10 1517343782774 0

Parking_10 1517344080663 1

Parking_26 1517344682954 0

Parking_26 1517344980524 1

Parking_25 1517346480473 1

Parking_26 1517346481797 0

Parking_25 1517346781562 0

Parking_26 1517346780608 1

Parking_26 1517347381304 0

Parking_26 1517347680626 1

Parking_26 1517348581496 0

Parking_26 1517348880408 1

Parking_26 1517349181702 0

Parking_25 1517349480428 1

Parking_25 1517349781663 0

Parking_26 1517349780663 1

Parking_22 1517350681410 0

Parking_26 1517351281177 0

Parking_26 1517352186818 0

Parking_26 1517352480374 1

Parking_25 1517353680600 1

Parking_26 1517353681559 0

Parking_25 1517353982527 0

Parking_26 1517353981662 1

Parking_26 1517354281113 0

Parking_25 1517354580457 1

Parking_25 1517354881658 0

Parking_26 1517354880748 1

Parking_26 1517355181744 0

Parking_21 1517355180760 1

Parking_24 1517355182662 0

Parking_25 1517355480551 1

Parking_24 1517355480960 1

Parking_25 1517355780949 0

Parking_25 1517356080676 1

Parking_25 1517356381420 0

Parking_26 1517356380575 1

Parking_25 1517368380682 1

Parking_25 1517368681291 0

Parking_32 1517370780629 1

Parking_32 1517371682338 0

Parking_26 1517371981213 0

Parking_32 1517373180398 1

Parking_15 1517377681151 1

Parking_05 1517377680482 1

Parking_05 1517377983517 0

Parking_03 1517377980827 1

Parking_15 1517378282111 0

Parking_15 1517378880770 1

Parking_14 1517379180825 1

Parking_12 1517380981461 1

Parking_08 1517380680461 1

Parking_14 1517379795994 1

Parking_05 1517379795127 1

Parking_06 1517379794455 1

Parking_02 1517381280799 1

Parking_13 1517381281218 1

Parking_13 1517381582799 0

Parking_26 1517382180639 1

Parking_13 1517382481222 1

Parking_09 1517382780470 1

Parking_24 1517383382319 0

Parking_01 1517383981519 1

Parking_30 1517383982039 1

Parking_24 1517383980748 1

Parking_11 1517384281459 1

Parking_24 1517384282987 0

Parking_24 1517384580869 1

Parking_27 1517384581929 1

Parking_29 1517385181849 1

Parking_28 1517385181524 1

Parking_25 1517385480658 1

Parking_23 1517385481117 1

Parking_04 1517385481713 1

Parking_10 1517385781960 1

Parking_23 1517385782734 0

Parking_22 1517385780641 1

Parking_21 1517385781018 1

Parking_23 1517386080714 1

Parking_16 1517386081853 1

Parking_17 1517386081531 1

Parking_18 1517386081176 1

Parking_19 1517386681103 1

Parking_31 1517387285560 1

Parking_25 1517389084037 0

Parking_25 1517389380672 1

Parking_25 1517390882681 0

Parking_27 1517390883032 0

Parking_25 1517391180855 1

Parking_26 1517391183724 0

Parking_27 1517391182742 1

Parking_31 1517392082573 0

Parking_15 1517392082924 0

Parking_14 1517392083544 0

Parking_27 1517392083255 0

Parking_32 1517392383084 0

Parking_24 1517392382569 0

Parking_31 1517392683396 1

Parking_32 1517392683690 1

Parking_24 1517392681083 1

Parking_27 1517392682491 1

Parking_15 1517392982601 1

Parking_14 1517392983295 1

Parking_25 1517393283984 0

Parking_26 1517393283463 0

Parking_27 1517393284430 0

Parking_25 1517393585536 1

Parking_27 1517393587353 1

Parking_26 1517393880898 1

Parking_20 1517393881667 1

Parking_25 1517395084621 0

Parking_25 1517395380745 1

Parking_25 1517396882954 0

Parking_25 1517397180775 1

Parking_25 1517398683774 0

Parking_32 1517398684362 0

Parking_25 1517398983490 1

Parking_26 1517398982304 1

Parking_32 1517398986261 1

Parking_25 1517399284871 0

Parking_25 1517399580674 1

Parking_25 1517401083872 0

Parking_25 1517401380904 1

Parking_24 1517401384077 0

Parking_25 1517401682760 0

Parking_25 1517401981018 1

Parking_25 1517402583154 0

Parking_25 1517402880805 1

Parking_26 1517403483504 0

